iteration,max_update,max_residual
3029,2.49959775e-13,1.93512392e+01
3030,2.48332604e-13,1.93512392e+01
3031,2.46688087e-13,1.93512392e+01
3032,2.45060916e-13,1.93512392e+01
3033,2.43458032e-13,1.93512392e+01
3034,2.41851678e-13,1.93512392e+01
3035,2.40259201e-13,1.93512392e+01
3036,2.38659786e-13,1.93512392e+01
3037,2.37102005e-13,1.93512392e+01
3038,2.35535549e-13,1.93512392e+01
3039,2.33993380e-13,1.93512392e+01
3040,2.32452946e-13,1.93512392e+01
3041,2.30896899e-13,1.93512392e+01
3042,2.29420649e-13,1.93512392e+01
3043,2.27887154e-13,1.93512392e+01
3044,2.26374475e-13,1.93512392e+01
3045,2.24889551e-13,1.93512392e+01
3046,2.23432384e-13,1.93512392e+01
3047,2.21940522e-13,1.93512392e+01
3048,2.20490293e-13,1.93512392e+01
3049,2.19026186e-13,1.93512392e+01
3050,2.17582896e-13,1.93512392e+01
3051,2.16160423e-13,1.93512392e+01
3052,2.14722337e-13,1.93512392e+01
3053,2.13322415e-13,1.93512392e+01
3054,2.11910350e-13,1.93512392e+01
3055,2.10512163e-13,1.93512392e+01
3056,2.09145201e-13,1.93512392e+01
3057,2.07757422e-13,1.93512392e+01
3058,2.06380052e-13,1.93512392e+01
3059,2.05023498e-13,1.93512392e+01
3060,2.03680822e-13,1.93512392e+01
3061,2.02331207e-13,1.93512392e+01
3062,2.00988531e-13,1.93512392e+01
3063,1.99684019e-13,1.93512392e+01
3064,1.98379507e-13,1.93512392e+01
3065,1.97061117e-13,1.93512392e+01
3066,1.95773953e-13,1.93512392e+01
3067,1.94464236e-13,1.93512392e+01
3068,1.93220440e-13,1.93512392e+01
3069,1.91912458e-13,1.93512392e+01
3070,1.90653049e-13,1.93512392e+01
3071,1.89424865e-13,1.93512392e+01
3072,1.88155047e-13,1.93512392e+01
3073,1.86919924e-13,1.93512392e+01
3074,1.85677862e-13,1.93512392e+01
3075,1.84460086e-13,1.93512392e+01
3076,1.83259657e-13,1.93512392e+01
3077,1.82041882e-13,1.93512392e+01
3078,1.80841453e-13,1.93512392e+01
3079,1.79651433e-13,1.93512392e+01
3080,1.78475290e-13,1.93512392e+01
3081,1.77295678e-13,1.93512392e+01
3082,1.76116066e-13,1.93512392e+01
3083,1.74964210e-13,1.93512392e+01
3084,1.73815823e-13,1.93512392e+01
3085,1.72688253e-13,1.93512392e+01
3086,1.71538131e-13,1.93512392e+01
3087,1.70398418e-13,1.93512392e+01
3088,1.69288195e-13,1.93512392e+01
3089,1.68153685e-13,1.93512392e+01
3090,1.67064279e-13,1.93512392e+01
3091,1.65960995e-13,1.93512392e+01
3092,1.64875058e-13,1.93512392e+01
3093,1.63789121e-13,1.93512392e+01
3094,1.62703184e-13,1.93512392e+01
3095,1.61613778e-13,1.93512392e+01
3096,1.60576413e-13,1.93512392e+01
3097,1.59521701e-13,1.93512392e+01
3098,1.58461785e-13,1.93512392e+01
3099,1.57429625e-13,1.93512392e+01
3100,1.56374913e-13,1.93512392e+01
3101,1.55341018e-13,1.93512392e+01
3102,1.54331409e-13,1.93512392e+01
3103,1.53309657e-13,1.93512392e+01
3104,1.52329538e-13,1.93512392e+01
3105,1.51292173e-13,1.93512392e+01
3106,1.50303381e-13,1.93512392e+01
3107,1.49311119e-13,1.93512392e+01
3108,1.48332735e-13,1.93512392e+01
3109,1.47357820e-13,1.93512392e+01
3110,1.46396784e-13,1.93512392e+01
3111,1.45416665e-13,1.93512392e+01
3112,1.44464302e-13,1.93512392e+01
3113,1.43517143e-13,1.93512392e+01
3114,1.42566514e-13,1.93512392e+01
3115,1.41633233e-13,1.93512392e+01
3116,1.40706891e-13,1.93512392e+01
3117,1.39766670e-13,1.93512392e+01
3118,1.38850736e-13,1.93512392e+01
3119,1.37920925e-13,1.93512392e+01
3120,1.37029277e-13,1.93512392e+01
3121,1.36109873e-13,1.93512392e+01
3122,1.35228634e-13,1.93512392e+01
3123,1.34336986e-13,1.93512392e+01
3124,1.33455746e-13,1.93512392e+01
3125,1.32581446e-13,1.93512392e+01
3126,1.31700206e-13,1.93512392e+01
3127,1.30839783e-13,1.93512392e+01
3128,1.29968952e-13,1.93512392e+01
3129,1.29108529e-13,1.93512392e+01
3130,1.28275862e-13,1.93512392e+01
3131,1.27415439e-13,1.93512392e+01
3132,1.26586241e-13,1.93512392e+01
3133,1.25743166e-13,1.93512392e+01
3134,1.24920907e-13,1.93512392e+01
3135,1.24112526e-13,1.93512392e+01
3136,1.23272920e-13,1.93512392e+01
3137,1.22464539e-13,1.93512392e+01
3138,1.21680443e-13,1.93512392e+01
3139,1.20875532e-13,1.93512392e+01
3140,1.20056742e-13,1.93512392e+01
3141,1.19286525e-13,1.93512392e+01
3142,1.18490287e-13,1.93512392e+01
3143,1.17725274e-13,1.93512392e+01
3144,1.16932505e-13,1.93512392e+01
3145,1.16164023e-13,1.93512392e+01
3146,1.15386867e-13,1.93512392e+01
3147,1.14651344e-13,1.93512392e+01
3148,1.13891535e-13,1.93512392e+01
3149,1.13135196e-13,1.93512392e+01
3150,1.12392734e-13,1.93512392e+01
3151,1.11660681e-13,1.93512392e+01
3152,1.10916484e-13,1.93512392e+01
3153,1.10179227e-13,1.93512392e+01
3154,1.09464521e-13,1.93512392e+01
3155,1.08742876e-13,1.93512392e+01
3156,1.08017761e-13,1.93512392e+01
3157,1.07313464e-13,1.93512392e+01
3158,1.06609166e-13,1.93512392e+01
3159,1.05897929e-13,1.93512392e+01
3160,1.05210979e-13,1.93512392e+01
3161,1.04496273e-13,1.93512392e+01
3162,1.03854425e-13,1.93512392e+01
3163,1.03150127e-13,1.93512392e+01
3164,1.02466646e-13,1.93512392e+01
3165,1.01786635e-13,1.93512392e+01
3166,1.01117031e-13,1.93512392e+01
3167,1.00450898e-13,1.93512392e+01
3168,9.98159888e-14,1.93512392e+01
3169,9.91255689e-14,1.93512392e+01
3170,9.84767823e-14,1.93512392e+01
3171,9.78279957e-14,1.93512392e+01
3172,9.72034953e-14,1.93512392e+01
3173,9.65529739e-14,1.93512392e+01
3174,9.59163304e-14,1.93512392e+01
3175,9.52779522e-14,1.93512392e+01
3176,9.46551865e-14,1.93512392e+01
3177,9.40462985e-14,1.93512392e+01
3178,9.34079203e-14,1.93512392e+01
3179,9.28042365e-14,1.93512392e+01
3180,9.21762666e-14,1.93512392e+01
3181,9.15829912e-14,1.93512392e+01
3182,9.09619602e-14,1.93512392e+01
3183,9.03790931e-14,1.93512392e+01
3184,8.97927566e-14,1.93512392e+01
3185,8.91925422e-14,1.93512392e+01
3186,8.86062057e-14,1.93512392e+01
3187,8.80406859e-14,1.93512392e+01
3188,8.74491451e-14,1.93512392e+01
3189,8.68610739e-14,1.93512392e+01
3190,8.62955540e-14,1.93512392e+01
3191,8.57300342e-14,1.93512392e+01
3192,8.51575754e-14,1.93512392e+01
3193,8.46076681e-14,1.93512392e+01
3194,8.40404135e-14,1.93512392e+01
3195,8.34887715e-14,1.93512392e+01
3196,8.29440683e-14,1.93512392e+01
3197,8.23958957e-14,1.93512392e+01
3198,8.18511925e-14,1.93512392e+01
3199,8.13168977e-14,1.93512392e+01
3200,8.07756639e-14,1.93512392e+01
3201,8.02309608e-14,1.93512392e+01
3202,7.97313604e-14,1.93512392e+01
3203,7.91883920e-14,1.93512392e+01
3204,7.86801180e-14,1.93512392e+01
3205,7.81562315e-14,1.93512392e+01
3206,7.76462228e-14,1.93512392e+01
3207,7.71258057e-14,1.93512392e+01
3208,7.66192665e-14,1.93512392e+01
3209,7.61127272e-14,1.93512392e+01
3210,7.56165963e-14,1.93512392e+01
3211,7.51169960e-14,1.93512392e+01
3212,7.46104567e-14,1.93512392e+01
3213,7.41282036e-14,1.93512392e+01
3214,7.36459504e-14,1.93512392e+01
3215,7.31602279e-14,1.93512392e+01
3216,7.26727706e-14,1.93512392e+01
3217,7.21922522e-14,1.93512392e+01
3218,7.17273463e-14,1.93512392e+01
3219,7.12537668e-14,1.93512392e+01
3220,7.07871262e-14,1.93512392e+01
3221,7.03048730e-14,1.93512392e+01
3222,6.98642533e-14,1.93512392e+01
3223,6.93854696e-14,1.93512392e+01
3224,6.89483193e-14,1.93512392e+01
3225,6.84816787e-14,1.93512392e+01
3226,6.80393242e-14,1.93512392e+01
3227,6.75813572e-14,1.93512392e+01
3228,6.71580846e-14,1.93512392e+01
3229,6.66897093e-14,1.93512392e+01
3230,6.62594979e-14,1.93512392e+01
3231,6.58154087e-14,1.93512392e+01
3232,6.53782584e-14,1.93512392e+01
3233,6.49549858e-14,1.93512392e+01
3234,6.45282439e-14,1.93512392e+01
3235,6.41015019e-14,1.93512392e+01
3236,6.36921071e-14,1.93512392e+01
3237,6.32636304e-14,1.93512392e+01
3238,6.28594399e-14,1.93512392e+01
3239,6.24240243e-14,1.93512392e+01
3240,6.20233032e-14,1.93512392e+01
3241,6.15965612e-14,1.93512392e+01
3242,6.12010442e-14,1.93512392e+01
3243,6.08194051e-14,1.93512392e+01
3244,6.04082756e-14,1.93512392e+01
3245,6.00006156e-14,1.93512392e+01
3246,5.96120375e-14,1.93512392e+01
3247,5.92269289e-14,1.93512392e+01
3248,5.88210036e-14,1.93512392e+01
3249,5.84358950e-14,1.93512392e+01
3250,5.80577253e-14,1.93512392e+01
3251,5.76830250e-14,1.93512392e+01
3252,5.72961817e-14,1.93512392e+01
3253,5.69162772e-14,1.93512392e+01
3254,5.65329034e-14,1.93512392e+01
3255,5.61876934e-14,1.93512392e+01
3256,5.57939112e-14,1.93512392e+01
3257,5.54382928e-14,1.93512392e+01
3258,5.50566537e-14,1.93512392e+01
3259,5.47010354e-14,1.93512392e+01
3260,5.43488865e-14,1.93512392e+01
3261,5.39950029e-14,1.93512392e+01
3262,5.36411193e-14,1.93512392e+01
3263,5.32698885e-14,1.93512392e+01
3264,5.29402910e-14,1.93512392e+01
3265,5.25690602e-14,1.93512392e+01
3266,5.22290544e-14,1.93512392e+01
3267,5.18821097e-14,1.93512392e+01
3268,5.15559817e-14,1.93512392e+01
3269,5.12038328e-14,1.93512392e+01
3270,5.08898479e-14,1.93512392e+01
3271,5.05411685e-14,1.93512392e+01
3272,5.02028974e-14,1.93512392e+01
3273,4.98785041e-14,1.93512392e+01
3274,4.95471719e-14,1.93512392e+01
3275,4.92175745e-14,1.93512392e+01
3276,4.88983853e-14,1.93512392e+01
3277,4.85809309e-14,1.93512392e+01
3278,4.82495988e-14,1.93512392e+01
3279,4.79442874e-14,1.93512392e+01
3280,4.76077511e-14,1.93512392e+01
3281,4.73197870e-14,1.93512392e+01
3282,4.70005979e-14,1.93512392e+01
3283,4.66883476e-14,1.93512392e+01
3284,4.63691585e-14,1.93512392e+01
3285,4.60811944e-14,1.93512392e+01
3286,4.57672095e-14,1.93512392e+01
3287,4.54671023e-14,1.93512392e+01
3288,4.51652604e-14,1.93512392e+01
3289,4.48807658e-14,1.93512392e+01
3290,4.45789239e-14,1.93512392e+01
3291,4.42701431e-14,1.93512392e+01
3292,4.39960568e-14,1.93512392e+01
3293,4.37098274e-14,1.93512392e+01
3294,4.34131897e-14,1.93512392e+01
3295,4.31356340e-14,1.93512392e+01
3296,4.28546088e-14,1.93512392e+01
3297,4.25683794e-14,1.93512392e+01
3298,4.22856195e-14,1.93512392e+01
3299,4.20028595e-14,1.93512392e+01
3300,4.17235690e-14,1.93512392e+01
3301,4.14425438e-14,1.93512392e+01
3302,4.11892742e-14,1.93512392e+01
3303,4.09117185e-14,1.93512392e+01
3304,4.06376321e-14,1.93512392e+01
3305,4.03670153e-14,1.93512392e+01
3306,4.01102762e-14,1.93512392e+01
3307,3.98396593e-14,1.93512392e+01
3308,3.95863897e-14,1.93512392e+01
3309,3.93157729e-14,1.93512392e+01
3310,3.90590338e-14,1.93512392e+01
3311,3.87988253e-14,1.93512392e+01
3312,3.85455556e-14,1.93512392e+01
3313,3.82957555e-14,1.93512392e+01
3314,3.80442206e-14,1.93512392e+01
3315,3.77996245e-14,1.93512392e+01
3316,3.75394160e-14,1.93512392e+01
3317,3.72930853e-14,1.93512392e+01
3318,3.70502240e-14,1.93512392e+01
3319,3.68229752e-14,1.93512392e+01
3320,3.65575625e-14,1.93512392e+01
3321,3.63216401e-14,1.93512392e+01
3322,3.60787789e-14,1.93512392e+01
3323,3.58775509e-14,1.93512392e+01
3324,3.56381591e-14,1.93512392e+01
3325,3.53918284e-14,1.93512392e+01
3326,3.51454976e-14,1.93512392e+01
3327,3.49095752e-14,1.93512392e+01
3328,3.46875306e-14,1.93512392e+01
3329,3.44550777e-14,1.93512392e+01
3330,3.42538498e-14,1.93512392e+01
3331,3.40144579e-14,1.93512392e+01
3332,3.37785355e-14,1.93512392e+01
3333,3.35564909e-14,1.93512392e+01
3334,3.33413852e-14,1.93512392e+01
3335,3.31228101e-14,1.93512392e+01
3336,3.28938266e-14,1.93512392e+01
3337,3.26925986e-14,1.93512392e+01
3338,3.24601457e-14,1.93512392e+01
3339,3.22433052e-14,1.93512392e+01
3340,3.20368732e-14,1.93512392e+01
3341,3.18321758e-14,1.93512392e+01
3342,3.16344173e-14,1.93512392e+01
3343,3.14123727e-14,1.93512392e+01
3344,3.12111448e-14,1.93512392e+01
3345,3.10064474e-14,1.93512392e+01
3346,3.08017500e-14,1.93512392e+01
3347,3.05901138e-14,1.93512392e+01
3348,3.03992942e-14,1.93512392e+01
3349,3.01824538e-14,1.93512392e+01
3350,3.00003078e-14,1.93512392e+01
3351,2.98025493e-14,1.93512392e+01
3352,2.96082603e-14,1.93512392e+01
3353,2.93983587e-14,1.93512392e+01
3354,2.92127433e-14,1.93512392e+01
3355,2.90340668e-14,1.93512392e+01
3356,2.88276347e-14,1.93512392e+01
3357,2.86368151e-14,1.93512392e+01
3358,2.84459956e-14,1.93512392e+01
3359,2.82551760e-14,1.93512392e+01
3360,2.80747647e-14,1.93512392e+01
3361,2.79012924e-14,1.93512392e+01
3362,2.77035339e-14,1.93512392e+01
3363,2.75283268e-14,1.93512392e+01
3364,2.73392420e-14,1.93512392e+01
3365,2.71796474e-14,1.93512392e+01
3366,2.69836237e-14,1.93512392e+01
3367,2.68084166e-14,1.93512392e+01
3368,2.66175970e-14,1.93512392e+01
3369,2.64510636e-14,1.93512392e+01
3370,2.62810607e-14,1.93512392e+01
3371,2.61179967e-14,1.93512392e+01
3372,2.59427896e-14,1.93512392e+01
3373,2.57710520e-14,1.93512392e+01
3374,2.56027838e-14,1.93512392e+01
3375,2.54310462e-14,1.93512392e+01
3376,2.52575738e-14,1.93512392e+01
3377,2.50979793e-14,1.93512392e+01
3378,2.49314458e-14,1.93512392e+01
3379,2.47649123e-14,1.93512392e+01
3380,2.46053178e-14,1.93512392e+01
3381,2.44249065e-14,1.93512392e+01
3382,2.42861287e-14,1.93512392e+01
3383,2.41195952e-14,1.93512392e+01
3384,2.39600007e-14,1.93512392e+01
3385,2.37934672e-14,1.93512392e+01
3386,2.36442810e-14,1.93512392e+01
3387,2.35055031e-14,1.93512392e+01
3388,2.33424391e-14,1.93512392e+01
3389,2.31828445e-14,1.93512392e+01
3390,2.30405972e-14,1.93512392e+01
3391,2.28827374e-14,1.93512392e+01
3392,2.27248775e-14,1.93512392e+01
3393,2.25756913e-14,1.93512392e+01
3394,2.24334440e-14,1.93512392e+01
3395,2.22738494e-14,1.93512392e+01
3396,2.21316021e-14,1.93512392e+01
3397,2.19858853e-14,1.93512392e+01
3398,2.18436380e-14,1.93512392e+01
3399,2.17083296e-14,1.93512392e+01
3400,2.15695517e-14,1.93512392e+01
3401,2.14203655e-14,1.93512392e+01
3402,2.12781182e-14,1.93512392e+01
3403,2.11324014e-14,1.93512392e+01
3404,2.09970930e-14,1.93512392e+01
3405,2.08513762e-14,1.93512392e+01
3406,2.07195372e-14,1.93512392e+01
3407,2.05807593e-14,1.93512392e+01
3408,2.04523898e-14,1.93512392e+01
3409,2.03170814e-14,1.93512392e+01
3410,2.01852424e-14,1.93512392e+01
3411,2.00672812e-14,1.93512392e+01
3412,1.99215644e-14,1.93512392e+01
3413,1.97897254e-14,1.93512392e+01
3414,1.96544170e-14,1.93512392e+01
3415,1.95260474e-14,1.93512392e+01
3416,1.93942085e-14,1.93512392e+01
3417,1.92797167e-14,1.93512392e+01
3418,1.91426736e-14,1.93512392e+01
3419,1.90229776e-14,1.93512392e+01
3420,1.88946081e-14,1.93512392e+01
3421,1.87679733e-14,1.93512392e+01
3422,1.86482774e-14,1.93512392e+01
3423,1.85268467e-14,1.93512392e+01
3424,1.83984772e-14,1.93512392e+01
3425,1.82909243e-14,1.93512392e+01
3426,1.81590853e-14,1.93512392e+01
3427,1.80359200e-14,1.93512392e+01
3428,1.79127546e-14,1.93512392e+01
3429,1.77913240e-14,1.93512392e+01
3430,1.76803017e-14,1.93512392e+01
3431,1.75675446e-14,1.93512392e+01
3432,1.74582571e-14,1.93512392e+01
3433,1.73385611e-14,1.93512392e+01
3434,1.72223347e-14,1.93512392e+01
3435,1.71130471e-14,1.93512392e+01
3436,1.69864123e-14,1.93512392e+01
3437,1.68840636e-14,1.93512392e+01
3438,1.67817149e-14,1.93512392e+01
3439,1.66602843e-14,1.93512392e+01
3440,1.65492620e-14,1.93512392e+01
3441,1.64573216e-14,1.93512392e+01
3442,1.63410951e-14,1.93512392e+01
3443,1.62370117e-14,1.93512392e+01
3444,1.61433367e-14,1.93512392e+01
3445,1.60149671e-14,1.93512392e+01
3446,1.59108837e-14,1.93512392e+01
3447,1.58068003e-14,1.93512392e+01
3448,1.57131252e-14,1.93512392e+01
3449,1.56021029e-14,1.93512392e+01
3450,1.54928154e-14,1.93512392e+01
3451,1.54008750e-14,1.93512392e+01
3452,1.52898527e-14,1.93512392e+01
3453,1.51892388e-14,1.93512392e+01
3454,1.50886248e-14,1.93512392e+01
3455,1.49880108e-14,1.93512392e+01
3456,1.48873969e-14,1.93512392e+01
3457,1.48006607e-14,1.93512392e+01
3458,1.47208634e-14,1.93512392e+01
3459,1.46150453e-14,1.93512392e+01
3460,1.45092272e-14,1.93512392e+01
3461,1.44155521e-14,1.93512392e+01
3462,1.43288159e-14,1.93512392e+01
3463,1.42212631e-14,1.93512392e+01
3464,1.41345269e-14,1.93512392e+01
3465,1.40304435e-14,1.93512392e+01
3466,1.39558504e-14,1.93512392e+01
3467,1.38465628e-14,1.93512392e+01
3468,1.37632961e-14,1.93512392e+01
3469,1.36765599e-14,1.93512392e+01
3470,1.35898237e-14,1.93512392e+01
3471,1.34961486e-14,1.93512392e+01
3472,1.33990041e-14,1.93512392e+01
3473,1.33296152e-14,1.93512392e+01
3474,1.32290012e-14,1.93512392e+01
3475,1.31492039e-14,1.93512392e+01
3476,1.30537942e-14,1.93512392e+01
3477,1.29653233e-14,1.93512392e+01
3478,1.28785871e-14,1.93512392e+01
3479,1.27953204e-14,1.93512392e+01
3480,1.27085842e-14,1.93512392e+01
3481,1.26183786e-14,1.93512392e+01
3482,1.25524591e-14,1.93512392e+01
3483,1.24587840e-14,1.93512392e+01
3484,1.23859256e-14,1.93512392e+01
3485,1.22887811e-14,1.93512392e+01
3486,1.22402088e-14,1.93512392e+01
3487,1.21482685e-14,1.93512392e+01
3488,1.20511240e-14,1.93512392e+01
3489,1.19695920e-14,1.93512392e+01
3490,1.19106114e-14,1.93512392e+01
3491,1.18360183e-14,1.93512392e+01
3492,1.17475474e-14,1.93512392e+01
3493,1.16677501e-14,1.93512392e+01
3494,1.15983612e-14,1.93512392e+01
3495,1.15185639e-14,1.93512392e+01
3496,1.14387666e-14,1.93512392e+01
3497,1.13728471e-14,1.93512392e+01
3498,1.12791720e-14,1.93512392e+01
3499,1.12305998e-14,1.93512392e+01
3500,1.11403942e-14,1.93512392e+01
3501,1.10605969e-14,1.93512392e+01
3502,1.09912079e-14,1.93512392e+01
3503,1.09304926e-14,1.93512392e+01
3504,1.08489606e-14,1.93512392e+01
3505,1.07656939e-14,1.93512392e+01
3506,1.07067133e-14,1.93512392e+01
3507,1.06425285e-14,1.93512392e+01
3508,1.05679354e-14,1.93512392e+01
3509,1.05020159e-14,1.93512392e+01
3510,1.04430353e-14,1.93512392e+01
3511,1.03736464e-14,1.93512392e+01
3512,1.03042574e-14,1.93512392e+01
3513,1.02279296e-14,1.93512392e+01
3514,1.01585407e-14,1.93512392e+01
3515,1.01030295e-14,1.93512392e+01
3516,1.00232322e-14,1.93512392e+01
3517,9.98159888e-15,1.93512392e+01
3518,9.89139326e-15,1.93512392e+01
3519,9.83588211e-15,1.93512392e+01
3520,9.78037096e-15,1.93512392e+01
3521,9.70057368e-15,1.93512392e+01
3522,9.63812363e-15,1.93512392e+01
3523,9.57567359e-15,1.93512392e+01
3524,9.50281520e-15,1.93512392e+01
3525,9.45077350e-15,1.93512392e+01
3526,9.38832345e-15,1.93512392e+01
3527,9.32066924e-15,1.93512392e+01
3528,9.25995391e-15,1.93512392e+01
3529,9.20444276e-15,1.93512392e+01
3530,9.14199272e-15,1.93512392e+01
3531,9.09342046e-15,1.93512392e+01
3532,9.04484820e-15,1.93512392e+01
3533,8.97198982e-15,1.93512392e+01
3534,8.89566198e-15,1.93512392e+01
3535,8.83147722e-15,1.93512392e+01
3536,8.77770079e-15,1.93512392e+01
3537,8.72912853e-15,1.93512392e+01
3538,8.66320904e-15,1.93512392e+01
3539,8.60769789e-15,1.93512392e+01
3540,8.56259508e-15,1.93512392e+01
3541,8.50708393e-15,1.93512392e+01
3542,8.47238946e-15,1.93512392e+01
3543,8.39259218e-15,1.93512392e+01
3544,8.33014213e-15,1.93512392e+01
3545,8.28156987e-15,1.93512392e+01
3546,8.22779345e-15,1.93512392e+01
3547,8.18095591e-15,1.93512392e+01
3548,8.12891421e-15,1.93512392e+01
3549,8.07687250e-15,1.93512392e+01
3550,8.01615718e-15,1.93512392e+01
3551,7.96238075e-15,1.93512392e+01
3552,7.90166543e-15,1.93512392e+01
3553,7.86176679e-15,1.93512392e+01
3554,7.79931675e-15,1.93512392e+01
3555,7.74727504e-15,1.93512392e+01
3556,7.70217223e-15,1.93512392e+01
3557,7.65706942e-15,1.93512392e+01
3558,7.60502772e-15,1.93512392e+01
3559,7.55645546e-15,1.93512392e+01
3560,7.50094431e-15,1.93512392e+01
3561,7.45584150e-15,1.93512392e+01
3562,7.40726924e-15,1.93512392e+01
3563,7.35349281e-15,1.93512392e+01
3564,7.32053307e-15,1.93512392e+01
3565,7.24940941e-15,1.93512392e+01
3566,7.20777604e-15,1.93512392e+01
3567,7.16440796e-15,1.93512392e+01
3568,7.11583570e-15,1.93512392e+01
3569,7.07073289e-15,1.93512392e+01
3570,7.01869118e-15,1.93512392e+01
3571,6.97705782e-15,1.93512392e+01
3572,6.92848556e-15,1.93512392e+01
3573,6.88164803e-15,1.93512392e+01
3574,6.83827994e-15,1.93512392e+01
3575,6.81052437e-15,1.93512392e+01
3576,6.75848266e-15,1.93512392e+01
3577,6.71337985e-15,1.93512392e+01
3578,6.66133815e-15,1.93512392e+01
3579,6.61623534e-15,1.93512392e+01
3580,6.58154087e-15,1.93512392e+01
3581,6.52602972e-15,1.93512392e+01
3582,6.48786580e-15,1.93512392e+01
3583,6.44970188e-15,1.93512392e+01
3584,6.40806852e-15,1.93512392e+01
3585,6.36296571e-15,1.93512392e+01
3586,6.31786290e-15,1.93512392e+01
3587,6.27969898e-15,1.93512392e+01
3588,6.23459617e-15,1.93512392e+01
3589,6.19990170e-15,1.93512392e+01
3590,6.16173779e-15,1.93512392e+01
3591,6.10969608e-15,1.93512392e+01
3592,6.07847106e-15,1.93512392e+01
3593,6.03683770e-15,1.93512392e+01
3594,5.99520433e-15,1.93512392e+01
3595,5.95704042e-15,1.93512392e+01
3596,5.91193761e-15,1.93512392e+01
3597,5.87724314e-15,1.93512392e+01
3598,5.83560977e-15,1.93512392e+01
3599,5.80091530e-15,1.93512392e+01
3600,5.75581249e-15,1.93512392e+01
3601,5.72458747e-15,1.93512392e+01
3602,5.68295411e-15,1.93512392e+01
3603,5.65172908e-15,1.93512392e+01
3604,5.61009572e-15,1.93512392e+01
3605,5.58580959e-15,1.93512392e+01
3606,5.55805402e-15,1.93512392e+01
3607,5.50254287e-15,1.93512392e+01
3608,5.46784840e-15,1.93512392e+01
3609,5.43662337e-15,1.93512392e+01
3610,5.39152056e-15,1.93512392e+01
3611,5.35335665e-15,1.93512392e+01
3612,5.32907052e-15,1.93512392e+01
3613,5.29090660e-15,1.93512392e+01
3614,5.24753851e-15,1.93512392e+01
3615,5.21804822e-15,1.93512392e+01
3616,5.19029264e-15,1.93512392e+01
3617,5.15559817e-15,1.93512392e+01
3618,5.12090370e-15,1.93512392e+01
3619,5.08620923e-15,1.93512392e+01
3620,5.04457587e-15,1.93512392e+01
3621,5.02028974e-15,1.93512392e+01
3622,4.98212582e-15,1.93512392e+01
3623,4.94396191e-15,1.93512392e+01
3624,4.92141050e-15,1.93512392e+01
3625,4.88845076e-15,1.93512392e+01
3626,4.85028684e-15,1.93512392e+01
3627,4.81732709e-15,1.93512392e+01
3628,4.79477569e-15,1.93512392e+01
3629,4.76181594e-15,1.93512392e+01
3630,4.72538675e-15,1.93512392e+01
3631,4.69069228e-15,1.93512392e+01
3632,4.67681449e-15,1.93512392e+01
3633,4.63171168e-15,1.93512392e+01
3634,4.60048666e-15,1.93512392e+01
3635,4.56926164e-15,1.93512392e+01
3636,4.54150606e-15,1.93512392e+01
3637,4.52242410e-15,1.93512392e+01
3638,4.48252546e-15,1.93512392e+01
3639,4.45823933e-15,1.93512392e+01
3640,4.42181014e-15,1.93512392e+01
3641,4.40272818e-15,1.93512392e+01
3642,4.36629899e-15,1.93512392e+01
3643,4.34027814e-15,1.93512392e+01
3644,4.31599201e-15,1.93512392e+01
3645,4.29170588e-15,1.93512392e+01
3646,4.26395030e-15,1.93512392e+01
3647,4.22405166e-15,1.93512392e+01
3648,4.20150026e-15,1.93512392e+01
