rho,z,V_numerical,V_analytical,epsilon
0.71250000,0.66250000,0.00475708,0.03869710,2.00000000
0.71250000,0.67500000,0.00459661,0.03843430,2.00000000
0.71250000,0.68750000,0.00443373,0.03816621,2.00000000
0.71250000,0.70000000,0.00426865,0.03789333,2.00000000
0.71250000,0.71250000,0.00410156,0.03761614,2.00000000
0.71250000,0.72500000,0.00393264,0.03733510,2.00000000
0.71250000,0.73750000,0.00376206,0.03705065,2.00000000
0.71250000,0.75000000,0.00359000,0.03676322,2.00000000
0.71250000,0.76250000,0.00341660,0.03647321,2.00000000
0.71250000,0.77500000,0.00324199,0.03618103,2.00000000
0.71250000,0.78750000,0.00306632,0.03588703,2.00000000
0.71250000,0.80000000,0.00288970,0.03559158,2.00000000
0.71250000,0.81250000,0.00271224,0.03529500,2.00000000
0.71250000,0.82500000,0.00253404,0.03499762,2.00000000
0.71250000,0.83750000,0.00235519,0.03469974,2.00000000
0.71250000,0.85000000,0.00217578,0.03440163,2.00000000
0.71250000,0.86250000,0.00199589,0.03410358,2.00000000
0.71250000,0.87500000,0.00181557,0.03380581,2.00000000
0.71250000,0.88750000,0.00163490,0.03350858,2.00000000
0.71250000,0.90000000,0.00145391,0.03321210,2.00000000
0.71250000,0.91250000,0.00127268,0.03291657,2.00000000
0.71250000,0.92500000,0.00109123,0.03262218,2.00000000
0.71250000,0.93750000,0.00090960,0.03232911,2.00000000
0.71250000,0.95000000,0.00072784,0.03203752,2.00000000
0.71250000,0.96250000,0.00054597,0.03174756,2.00000000
0.71250000,0.97500000,0.00036402,0.03145938,2.00000000
0.71250000,0.98750000,0.00018202,0.03117309,2.00000000
0.71250000,1.00000000,0.00000000,0.03088883,2.00000000
0.72500000,-1.00000000,0.00000000,0.00891027,4.00000000
0.72500000,-0.98750000,0.00003306,0.00897602,4.00000000
0.72500000,-0.97500000,0.00006614,0.00904260,4.00000000
0.72500000,-0.96250000,0.00009928,0.00911001,4.00000000
0.72500000,-0.95000000,0.00013251,0.00917827,4.00000000
0.72500000,-0.93750000,0.00016586,0.00924737,4.00000000
0.72500000,-0.92500000,0.00019935,0.00931735,4.00000000
0.72500000,-0.91250000,0.00023302,0.00938820,4.00000000
0.72500000,-0.90000000,0.00026689,0.00945994,4.00000000
0.72500000,-0.88750000,0.00030100,0.00953259,4.00000000
0.72500000,-0.87500000,0.00033537,0.00960614,4.00000000
0.72500000,-0.86250000,0.00037003,0.00968062,4.00000000
0.72500000,-0.85000000,0.00040501,0.00975603,4.00000000
0.72500000,-0.83750000,0.00044034,0.00983239,4.00000000
0.72500000,-0.82500000,0.00047605,0.00990971,4.00000000
0.72500000,-0.81250000,0.00051216,0.00998799,4.00000000
0.72500000,-0.80000000,0.00054872,0.01006725,4.00000000
0.72500000,-0.78750000,0.00058574,0.01014750,4.00000000
0.72500000,-0.77500000,0.00062326,0.01022875,4.00000000
0.72500000,-0.76250000,0.00066130,0.01031101,4.00000000
0.72500000,-0.75000000,0.00069989,0.01039429,4.00000000
0.72500000,-0.73750000,0.00073907,0.01047860,4.00000000
0.72500000,-0.72500000,0.00077886,0.01056395,4.00000000
0.72500000,-0.71250000,0.00081928,0.01065034,4.00000000
0.72500000,-0.70000000,0.00086038,0.01073779,4.00000000
0.72500000,-0.68750000,0.00090217,0.01082630,4.00000000
0.72500000,-0.67500000,0.00094468,0.01091588,4.00000000
0.72500000,-0.66250000,0.00098794,0.01100654,4.00000000
0.72500000,-0.65000000,0.00103198,0.01109828,4.00000000
0.72500000,-0.63750000,0.00107682,0.01119111,4.00000000
0.72500000,-0.62500000,0.00112249,0.01128503,4.00000000
0.72500000,-0.61250000,0.00116902,0.01138005,4.00000000
0.72500000,-0.60000000,0.00121643,0.01147616,4.00000000
0.72500000,-0.58750000,0.00126474,0.01157337,4.00000000
0.72500000,-0.57500000,0.00131398,0.01167169,4.00000000
0.72500000,-0.56250000,0.00136417,0.01177110,4.00000000
0.72500000,-0.55000000,0.00141534,0.01187162,4.00000000
0.72500000,-0.53750000,0.00146750,0.01197322,4.00000000
0.72500000,-0.52500000,0.00152067,0.01207592,4.00000000
0.72500000,-0.51250000,0.00157487,0.01217970,4.00000000
0.72500000,-0.50000000,0.00163012,0.01228456,4.00000000
0.72500000,-0.48750000,0.00168644,0.01239048,4.00000000
0.72500000,-0.47500000,0.00174383,0.01249745,4.00000000
0.72500000,-0.46250000,0.00180232,0.01260547,4.00000000
0.72500000,-0.45000000,0.00186190,0.01271451,4.00000000
0.72500000,-0.43750000,0.00192259,0.01282455,4.00000000
0.72500000,-0.42500000,0.00198440,0.01293558,4.00000000
0.72500000,-0.41250000,0.00204732,0.01304757,4.00000000
0.72500000,-0.40000000,0.00211136,0.01316049,4.00000000
0.72500000,-0.38750000,0.00217652,0.01327432,4.00000000
0.72500000,-0.37500000,0.00224279,0.01338903,4.00000000
0.72500000,-0.36250000,0.00231016,0.01350457,4.00000000
0.72500000,-0.35000000,0.00237863,0.01362091,4.00000000
0.72500000,-0.33750000,0.00244816,0.01373800,4.00000000
0.72500000,-0.32500000,0.00251876,0.01385581,4.00000000
0.72500000,-0.31250000,0.00259039,0.01397427,4.00000000
0.72500000,-0.30000000,0.00266302,0.01409334,4.00000000
0.72500000,-0.28750000,0.00273663,0.01421295,4.00000000
0.72500000,-0.27500000,0.00281118,0.01433305,4.00000000
0.72500000,-0.26250000,0.00288662,0.01445356,4.00000000
0.72500000,-0.25000000,0.00296290,0.01457441,4.00000000
0.72500000,-0.23750000,0.00303998,0.01469552,4.00000000
0.72500000,-0.22500000,0.00311780,0.01481682,4.00000000
0.72500000,-0.21250000,0.00319629,0.01493820,4.00000000
0.72500000,-0.20000000,0.00327537,0.01505958,4.00000000
0.72500000,-0.18750000,0.00335499,0.01518087,4.00000000
0.72500000,-0.17500000,0.00343504,0.01530195,4.00000000
0.72500000,-0.16250000,0.00351544,0.01542271,4.00000000
0.72500000,-0.15000000,0.00359609,0.01554304,4.00000000
0.72500000,-0.13750000,0.00367690,0.01566282,4.00000000
0.72500000,-0.12500000,0.00375774,0.01578191,4.00000000
0.72500000,-0.11250000,0.00383851,0.01590020,4.00000000
0.72500000,-0.10000000,0.00391907,0.01601753,4.00000000
0.72500000,-0.08750000,0.00399930,0.01613377,4.00000000
0.72500000,-0.07500000,0.00407905,0.01624876,4.00000000
0.72500000,-0.06250000,0.00415819,0.01636236,4.00000000
0.72500000,-0.05000000,0.00423656,0.01647440,4.00000000
0.72500000,-0.03750000,0.00431401,0.01658471,4.00000000
0.72500000,-0.02500000,0.00439038,0.01669315,4.00000000
0.72500000,-0.01250000,0.00446548,0.01679952,4.00000000
0.72500000,0.00000000,0.00453916,0.03380732,2.00000000
0.72500000,0.01250000,0.00468492,0.03421666,2.00000000
0.72500000,0.02500000,0.00482872,0.03462047,2.00000000
0.72500000,0.03750000,0.00497019,0.03501803,2.00000000
0.72500000,0.05000000,0.00510899,0.03540863,2.00000000
0.72500000,0.06250000,0.00524474,0.03579157,2.00000000
0.72500000,0.07500000,0.00537709,0.03616613,2.00000000
0.72500000,0.08750000,0.00550568,0.03653162,2.00000000
0.72500000,0.10000000,0.00563016,0.03688736,2.00000000
0.72500000,0.11250000,0.00575020,0.03723269,2.00000000
0.72500000,0.12500000,0.00586545,0.03756694,2.00000000
0.72500000,0.13750000,0.00597558,0.03788951,2.00000000
0.72500000,0.15000000,0.00608029,0.03819977,2.00000000
0.72500000,0.16250000,0.00617927,0.03849715,2.00000000
0.72500000,0.17500000,0.00627224,0.03878111,2.00000000
0.72500000,0.18750000,0.00635893,0.03905112,2.00000000
0.72500000,0.20000000,0.00643908,0.03930671,2.00000000
0.72500000,0.21250000,0.00651245,0.03954743,2.00000000
0.72500000,0.22500000,0.00657885,0.03977288,2.00000000
0.72500000,0.23750000,0.00663807,0.03998270,2.00000000
0.72500000,0.25000000,0.00668995,0.04017656,2.00000000
0.72500000,0.26250000,0.00673433,0.04035419,2.00000000
0.72500000,0.27500000,0.00677111,0.04051537,2.00000000
0.72500000,0.28750000,0.00680018,0.04065991,2.00000000
0.72500000,0.30000000,0.00682148,0.04078767,2.00000000
0.72500000,0.31250000,0.00683495,0.04089859,2.00000000
0.72500000,0.32500000,0.00684057,0.04099261,2.00000000
0.72500000,0.33750000,0.00683836,0.04106974,2.00000000
0.72500000,0.35000000,0.00682833,0.04113006,2.00000000
0.72500000,0.36250000,0.00681054,0.04117365,2.00000000
0.72500000,0.37500000,0.00678507,0.04120067,2.00000000
0.72500000,0.38750000,0.00675201,0.04121131,2.00000000
0.72500000,0.40000000,0.00671149,0.04120580,2.00000000
0.72500000,0.41250000,0.00666364,0.04118442,2.00000000
0.72500000,0.42500000,0.00660861,0.04114747,2.00000000
0.72500000,0.43750000,0.00654660,0.04109531,2.00000000
0.72500000,0.45000000,0.00647777,0.04102830,2.00000000
0.72500000,0.46250000,0.00640235,0.04094686,2.00000000
0.72500000,0.47500000,0.00632054,0.04085141,2.00000000
0.72500000,0.48750000,0.00623258,0.04074241,2.00000000
0.72500000,0.50000000,0.00613869,0.04062034,2.00000000
0.72500000,0.51250000,0.00603912,0.04048569,2.00000000
0.72500000,0.52500000,0.00593412,0.04033897,2.00000000
0.72500000,0.53750000,0.00582395,0.04018070,2.00000000
0.72500000,0.55000000,0.00570885,0.04001141,2.00000000
0.72500000,0.56250000,0.00558907,0.03983164,2.00000000
0.72500000,0.57500000,0.00546489,0.03964192,2.00000000
0.72500000,0.58750000,0.00533654,0.03944280,2.00000000
0.72500000,0.60000000,0.00520428,0.03923482,2.00000000
0.72500000,0.61250000,0.00506835,0.03901851,2.00000000
0.72500000,0.62500000,0.00492899,0.03879441,2.00000000
0.72500000,0.63750000,0.00478643,0.03856303,2.00000000
0.72500000,0.65000000,0.00464091,0.03832491,2.00000000
0.72500000,0.66250000,0.00449263,0.03808053,2.00000000
0.72500000,0.67500000,0.00434181,0.03783040,2.00000000
0.72500000,0.68750000,0.00418866,0.03757500,2.00000000
0.72500000,0.70000000,0.00403336,0.03731480,2.00000000
0.72500000,0.71250000,0.00387609,0.03705025,2.00000000
0.72500000,0.72500000,0.00371703,0.03678179,2.00000000
0.72500000,0.73750000,0.00355634,0.03650984,2.00000000
0.72500000,0.75000000,0.00339418,0.03623482,2.00000000
0.72500000,0.76250000,0.00323069,0.03595711,2.00000000
0.72500000,0.77500000,0.00306600,0.03567708,2.00000000
0.72500000,0.78750000,0.00290024,0.03539510,2.00000000
0.72500000,0.80000000,0.00273352,0.03511150,2.00000000
0.72500000,0.81250000,0.00256595,0.03482661,2.00000000
0.72500000,0.82500000,0.00239763,0.03454074,2.00000000
0.72500000,0.83750000,0.00222864,0.03425417,2.00000000
0.72500000,0.85000000,0.00205907,0.03396719,2.00000000
0.72500000,0.86250000,0.00188900,0.03368006,2.00000000
0.72500000,0.87500000,0.00171848,0.03339301,2.00000000
0.72500000,0.88750000,0.00154758,0.03310628,2.00000000
0.72500000,0.90000000,0.00137636,0.03282008,2.00000000
0.72500000,0.91250000,0.00120486,0.03253462,2.00000000
0.72500000,0.92500000,0.00103313,0.03225008,2.00000000
0.72500000,0.93750000,0.00086122,0.03196664,2.00000000
0.72500000,0.95000000,0.00068915,0.03168446,2.00000000
0.72500000,0.96250000,0.00051696,0.03140370,2.00000000
0.72500000,0.97500000,0.00034469,0.03112448,2.00000000
0.72500000,0.98750000,0.00017236,0.03084695,2.00000000
0.72500000,1.00000000,0.00000000,0.03057121,2.00000000
0.73750000,-1.00000000,0.00000000,0.00887373,4.00000000
0.73750000,-0.98750000,0.00003150,0.00893868,4.00000000
0.73750000,-0.97500000,0.00006302,0.00900442,4.00000000
0.73750000,-0.96250000,0.00009460,0.00907098,4.00000000
0.73750000,-0.95000000,0.00012626,0.00913835,4.00000000
0.73750000,-0.93750000,0.00015803,0.00920655,4.00000000
0.73750000,-0.92500000,0.00018994,0.00927560,4.00000000
0.73750000,-0.91250000,0.00022202,0.00934550,4.00000000
0.73750000,-0.90000000,0.00025428,0.00941626,4.00000000
0.73750000,-0.88750000,0.00028677,0.00948789,4.00000000
0.73750000,-0.87500000,0.00031951,0.00956041,4.00000000
0.73750000,-0.86250000,0.00035252,0.00963382,4.00000000
0.73750000,-0.85000000,0.00038584,0.00970813,4.00000000
0.73750000,-0.83750000,0.00041949,0.00978337,4.00000000
0.73750000,-0.82500000,0.00045349,0.00985952,4.00000000
0.73750000,-0.81250000,0.00048788,0.00993661,4.00000000
0.73750000,-0.80000000,0.00052269,0.01001465,4.00000000
0.73750000,-0.78750000,0.00055793,0.01009364,4.00000000
0.73750000,-0.77500000,0.00059364,0.01017359,4.00000000
0.73750000,-0.76250000,0.00062985,0.01025452,4.00000000
0.73750000,-0.75000000,0.00066658,0.01033643,4.00000000
0.73750000,-0.73750000,0.00070386,0.01041932,4.00000000
0.73750000,-0.72500000,0.00074172,0.01050322,4.00000000
0.73750000,-0.71250000,0.00078018,0.01058812,4.00000000
0.73750000,-0.70000000,0.00081927,0.01067403,4.00000000
0.73750000,-0.68750000,0.00085901,0.01076096,4.00000000
0.73750000,-0.67500000,0.00089943,0.01084892,4.00000000
0.73750000,-0.66250000,0.00094057,0.01093790,4.00000000
0.73750000,-0.65000000,0.00098243,0.01102792,4.00000000
0.73750000,-0.63750000,0.00102505,0.01111898,4.00000000
0.73750000,-0.62500000,0.00106845,0.01121108,4.00000000
0.73750000,-0.61250000,0.00111266,0.01130423,4.00000000
0.73750000,-0.60000000,0.00115769,0.01139842,4.00000000
0.73750000,-0.58750000,0.00120357,0.01149365,4.00000000
0.73750000,-0.57500000,0.00125033,0.01158993,4.00000000
0.73750000,-0.56250000,0.00129798,0.01168726,4.00000000
0.73750000,-0.55000000,0.00134654,0.01178562,4.00000000
0.73750000,-0.53750000,0.00139603,0.01188501,4.00000000
0.73750000,-0.52500000,0.00144647,0.01198544,4.00000000
0.73750000,-0.51250000,0.00149788,0.01208688,4.00000000
0.73750000,-0.50000000,0.00155027,0.01218934,4.00000000
0.73750000,-0.48750000,0.00160365,0.01229280,4.00000000
0.73750000,-0.47500000,0.00165805,0.01239724,4.00000000
0.73750000,-0.46250000,0.00171346,0.01250266,4.00000000
0.73750000,-0.45000000,0.00176989,0.01260903,4.00000000
0.73750000,-0.43750000,0.00182736,0.01271633,4.00000000
0.73750000,-0.42500000,0.00188587,0.01282455,4.00000000
0.73750000,-0.41250000,0.00194541,0.01293366,4.00000000
0.73750000,-0.40000000,0.00200599,0.01304363,4.00000000
0.73750000,-0.38750000,0.00206761,0.01315442,4.00000000
0.73750000,-0.37500000,0.00213026,0.01326602,4.00000000
0.73750000,-0.36250000,0.00219393,0.01337838,4.00000000
0.73750000,-0.35000000,0.00225861,0.01349146,4.00000000
0.73750000,-0.33750000,0.00232428,0.01360522,4.00000000
0.73750000,-0.32500000,0.00239092,0.01371962,4.00000000
0.73750000,-0.31250000,0.00245852,0.01383459,4.00000000
0.73750000,-0.30000000,0.00252703,0.01395010,4.00000000
0.73750000,-0.28750000,0.00259644,0.01406607,4.00000000
0.73750000,-0.27500000,0.00266670,0.01418245,4.00000000
0.73750000,-0.26250000,0.00273777,0.01429917,4.00000000
0.73750000,-0.25000000,0.00280962,0.01441616,4.00000000
0.73750000,-0.23750000,0.00288217,0.01453333,4.00000000
0.73750000,-0.22500000,0.00295539,0.01465062,4.00000000
0.73750000,-0.21250000,0.00302921,0.01476794,4.00000000
0.73750000,-0.20000000,0.00310355,0.01488519,4.00000000
0.73750000,-0.18750000,0.00317835,0.01500227,4.00000000
0.73750000,-0.17500000,0.00325353,0.01511909,4.00000000
0.73750000,-0.16250000,0.00332901,0.01523555,4.00000000
0.73750000,-0.15000000,0.00340468,0.01535152,4.00000000
0.73750000,-0.13750000,0.00348045,0.01546689,4.00000000
0.73750000,-0.12500000,0.00355623,0.01558154,4.00000000
0.73750000,-0.11250000,0.00363189,0.01569534,4.00000000
0.73750000,-0.10000000,0.00370732,0.01580817,4.00000000
0.73750000,-0.08750000,0.00378240,0.01591987,4.00000000
0.73750000,-0.07500000,0.00385699,0.01603032,4.00000000
0.73750000,-0.06250000,0.00393097,0.01613937,4.00000000
0.73750000,-0.05000000,0.00400420,0.01624686,4.00000000
0.73750000,-0.03750000,0.00407652,0.01635264,4.00000000
0.73750000,-0.02500000,0.00414778,0.01645655,4.00000000
0.73750000,-0.01250000,0.00421784,0.01655844,4.00000000
0.73750000,0.00000000,0.00428652,0.03331627,2.00000000
0.73750000,0.01250000,0.00442235,0.03370798,2.00000000
0.73750000,0.02500000,0.00455632,0.03409431,2.00000000
0.73750000,0.03750000,0.00468810,0.03447458,2.00000000
0.73750000,0.05000000,0.00481734,0.03484813,2.00000000
0.73750000,0.06250000,0.00494372,0.03521430,2.00000000
0.73750000,0.07500000,0.00506690,0.03557242,2.00000000
0.73750000,0.08750000,0.00518656,0.03592185,2.00000000
0.73750000,0.10000000,0.00530238,0.03626195,2.00000000
0.73750000,0.11250000,0.00541404,0.03659210,2.00000000
0.73750000,0.12500000,0.00552123,0.03691169,2.00000000
0.73750000,0.13750000,0.00562364,0.03722014,2.00000000
0.73750000,0.15000000,0.00572101,0.03751688,2.00000000
0.73750000,0.16250000,0.00581303,0.03780137,2.00000000
0.73750000,0.17500000,0.00589946,0.03807311,2.00000000
0.73750000,0.18750000,0.00598004,0.03833161,2.00000000
0.73750000,0.20000000,0.00605454,0.03857642,2.00000000
0.73750000,0.21250000,0.00612275,0.03880713,2.00000000
0.73750000,0.22500000,0.00618448,0.03902337,2.00000000
0.73750000,0.23750000,0.00623954,0.03922480,2.00000000
0.73750000,0.25000000,0.00628778,0.03941111,2.00000000
0.73750000,0.26250000,0.00632906,0.03958205,2.00000000
0.73750000,0.27500000,0.00636328,0.03973741,2.00000000
0.73750000,0.28750000,0.00639035,0.03987701,2.00000000
0.73750000,0.30000000,0.00641019,0.04000073,2.00000000
0.73750000,0.31250000,0.00642277,0.04010849,2.00000000
0.73750000,0.32500000,0.00642806,0.04020024,2.00000000
0.73750000,0.33750000,0.00642606,0.04027600,2.00000000
0.73750000,0.35000000,0.00641680,0.04033580,2.00000000
0.73750000,0.36250000,0.00640033,0.04037975,2.00000000
0.73750000,0.37500000,0.00637671,0.04040798,2.00000000
0.73750000,0.38750000,0.00634603,0.04042065,2.00000000
0.73750000,0.40000000,0.00630839,0.04041798,2.00000000
0.73750000,0.41250000,0.00626392,0.04040022,2.00000000
0.73750000,0.42500000,0.00621277,0.04036765,2.00000000
0.73750000,0.43750000,0.00615508,0.04032059,2.00000000
0.73750000,0.45000000,0.00609104,0.04025937,2.00000000
0.73750000,0.46250000,0.00602082,0.04018437,2.00000000
0.73750000,0.47500000,0.00594463,0.04009599,2.00000000
0.73750000,0.48750000,0.00586266,0.03999465,2.00000000
0.73750000,0.50000000,0.00577513,0.03988078,2.00000000
0.73750000,0.51250000,0.00568227,0.03975484,2.00000000
0.73750000,0.52500000,0.00558430,0.03961730,2.00000000
0.73750000,0.53750000,0.00548144,0.03946865,2.00000000
0.73750000,0.55000000,0.00537394,0.03930937,2.00000000
0.73750000,0.56250000,0.00526203,0.03913996,2.00000000
0.73750000,0.57500000,0.00514593,0.03896092,2.00000000
0.73750000,0.58750000,0.00502588,0.03877276,2.00000000
0.73750000,0.60000000,0.00490212,0.03857599,2.00000000
0.73750000,0.61250000,0.00477486,0.03837109,2.00000000
0.73750000,0.62500000,0.00464432,0.03815857,2.00000000
0.73750000,0.63750000,0.00451074,0.03793893,2.00000000
0.73750000,0.65000000,0.00437430,0.03771265,2.00000000
0.73750000,0.66250000,0.00423522,0.03748020,2.00000000
0.73750000,0.67500000,0.00409369,0.03724205,2.00000000
0.73750000,0.68750000,0.00394990,0.03699866,2.00000000
0.73750000,0.70000000,0.00380403,0.03675047,2.00000000
0.73750000,0.71250000,0.00365625,0.03649791,2.00000000
0.73750000,0.72500000,0.00350672,0.03624140,2.00000000
0.73750000,0.73750000,0.00335560,0.03598134,2.00000000
0.73750000,0.75000000,0.00320303,0.03571812,2.00000000
0.73750000,0.76250000,0.00304915,0.03545212,2.00000000
0.73750000,0.77500000,0.00289408,0.03518369,2.00000000
0.73750000,0.78750000,0.00273795,0.03491318,2.00000000
0.73750000,0.80000000,0.00258086,0.03464091,2.00000000
0.73750000,0.81250000,0.00242292,0.03436720,2.00000000
0.73750000,0.82500000,0.00226421,0.03409235,2.00000000
0.73750000,0.83750000,0.00210483,0.03381664,2.00000000
0.73750000,0.85000000,0.00194486,0.03354033,2.00000000
0.73750000,0.86250000,0.00178437,0.03326369,2.00000000
0.73750000,0.87500000,0.00162342,0.03298694,2.00000000
0.73750000,0.88750000,0.00146208,0.03271032,2.00000000
0.73750000,0.90000000,0.00130040,0.03243403,2.00000000
0.73750000,0.91250000,0.00113843,0.03215828,2.00000000
0.73750000,0.92500000,0.00097622,0.03188325,2.00000000
0.73750000,0.93750000,0.00081381,0.03160911,2.00000000
0.73750000,0.95000000,0.00065123,0.03133604,2.00000000
0.73750000,0.96250000,0.00048853,0.03106416,2.00000000
0.73750000,0.97500000,0.00032574,0.03079364,2.00000000
0.73750000,0.98750000,0.00016288,0.03052459,2.00000000
0.73750000,1.00000000,0.00000000,0.03025714,2.00000000
0.75000000,-1.00000000,0.00000000,0.00883703,4.00000000
0.75000000,-0.98750000,0.00002994,0.00890117,4.00000000
0.75000000,-0.97500000,0.00005990,0.00896608,4.00000000
0.75000000,-0.96250000,0.00008991,0.00903179,4.00000000
0.75000000,-0.95000000,0.00012000,0.00909828,4.00000000
0.75000000,-0.93750000,0.00015020,0.00916559,4.00000000
0.75000000,-0.92500000,0.00018052,0.00923371,4.00000000
0.75000000,-0.91250000,0.00021100,0.00930266,4.00000000
0.75000000,-0.90000000,0.00024167,0.00937244,4.00000000
0.75000000,-0.88750000,0.00027254,0.00944307,4.00000000
0.75000000,-0.87500000,0.00030365,0.00951456,4.00000000
0.75000000,-0.86250000,0.00033501,0.00958691,4.00000000
0.75000000,-0.85000000,0.00036666,0.00966014,4.00000000
0.75000000,-0.83750000,0.00039863,0.00973425,4.00000000
0.75000000,-0.82500000,0.00043093,0.00980925,4.00000000
0.75000000,-0.81250000,0.00046360,0.00988516,4.00000000
0.75000000,-0.80000000,0.00049665,0.00996198,4.00000000
0.75000000,-0.78750000,0.00053013,0.01003972,4.00000000
0.75000000,-0.77500000,0.00056404,0.01011839,4.00000000
0.75000000,-0.76250000,0.00059842,0.01019800,4.00000000
0.75000000,-0.75000000,0.00063329,0.01027855,4.00000000
0.75000000,-0.73750000,0.00066868,0.01036005,4.00000000
0.75000000,-0.72500000,0.00070461,0.01044251,4.00000000
0.75000000,-0.71250000,0.00074111,0.01052593,4.00000000
0.75000000,-0.70000000,0.00077820,0.01061033,4.00000000
0.75000000,-0.68750000,0.00081590,0.01069570,4.00000000
0.75000000,-0.67500000,0.00085425,0.01078205,4.00000000
0.75000000,-0.66250000,0.00089326,0.01086939,4.00000000
0.75000000,-0.65000000,0.00093296,0.01095772,4.00000000
0.75000000,-0.63750000,0.00097338,0.01104703,4.00000000
0.75000000,-0.62500000,0.00101452,0.01113734,4.00000000
0.75000000,-0.61250000,0.00105642,0.01122865,4.00000000
0.75000000,-0.60000000,0.00109910,0.01132095,4.00000000
0.75000000,-0.58750000,0.00114257,0.01141424,4.00000000
0.75000000,-0.57500000,0.00118686,0.01150852,4.00000000
0.75000000,-0.56250000,0.00123199,0.01160379,4.00000000
0.75000000,-0.55000000,0.00127797,0.01170004,4.00000000
0.75000000,-0.53750000,0.00132482,0.01179727,4.00000000
0.75000000,-0.52500000,0.00137257,0.01189547,4.00000000
0.75000000,-0.51250000,0.00142121,0.01199463,4.00000000
0.75000000,-0.50000000,0.00147077,0.01209473,4.00000000
0.75000000,-0.48750000,0.00152126,0.01219578,4.00000000
0.75000000,-0.47500000,0.00157269,0.01229775,4.00000000
0.75000000,-0.46250000,0.00162507,0.01240063,4.00000000
0.75000000,-0.45000000,0.00167840,0.01250439,4.00000000
0.75000000,-0.43750000,0.00173270,0.01260903,4.00000000
0.75000000,-0.42500000,0.00178796,0.01271451,4.00000000
0.75000000,-0.41250000,0.00184418,0.01282080,4.00000000
0.75000000,-0.40000000,0.00190137,0.01292790,4.00000000
0.75000000,-0.38750000,0.00195951,0.01303575,4.00000000
0.75000000,-0.37500000,0.00201861,0.01314433,4.00000000
0.75000000,-0.36250000,0.00207866,0.01325360,4.00000000
0.75000000,-0.35000000,0.00213963,0.01336352,4.00000000
0.75000000,-0.33750000,0.00220152,0.01347405,4.00000000
0.75000000,-0.32500000,0.00226430,0.01358513,4.00000000
0.75000000,-0.31250000,0.00232795,0.01369674,4.00000000
0.75000000,-0.30000000,0.00239245,0.01380879,4.00000000
0.75000000,-0.28750000,0.00245776,0.01392125,4.00000000
0.75000000,-0.27500000,0.00252385,0.01403404,4.00000000
0.75000000,-0.26250000,0.00259067,0.01414711,4.00000000
0.75000000,-0.25000000,0.00265820,0.01426037,4.00000000
0.75000000,-0.23750000,0.00272636,0.01437376,4.00000000
0.75000000,-0.22500000,0.00279512,0.01448720,4.00000000
0.75000000,-0.21250000,0.00286441,0.01460060,4.00000000
0.75000000,-0.20000000,0.00293416,0.01471388,4.00000000
0.75000000,-0.18750000,0.00300432,0.01482694,4.00000000
0.75000000,-0.17500000,0.00307479,0.01493968,4.00000000
0.75000000,-0.16250000,0.00314551,0.01505201,4.00000000
0.75000000,-0.15000000,0.00321638,0.01516380,4.00000000
0.75000000,-0.13750000,0.00328731,0.01527496,4.00000000
0.75000000,-0.12500000,0.00335821,0.01538537,4.00000000
0.75000000,-0.11250000,0.00342897,0.01549490,4.00000000
0.75000000,-0.10000000,0.00349948,0.01560343,4.00000000
0.75000000,-0.08750000,0.00356962,0.01571082,4.00000000
0.75000000,-0.07500000,0.00363928,0.01581695,4.00000000
0.75000000,-0.06250000,0.00370832,0.01592167,4.00000000
0.75000000,-0.05000000,0.00377663,0.01602484,4.00000000
0.75000000,-0.03750000,0.00384405,0.01612631,4.00000000
0.75000000,-0.02500000,0.00391046,0.01622595,4.00000000
0.75000000,-0.01250000,0.00397571,0.01632358,4.00000000
0.75000000,0.00000000,0.00403964,0.03283815,2.00000000
0.75000000,0.01250000,0.00416605,0.03321319,2.00000000
0.75000000,0.02500000,0.00429069,0.03358299,2.00000000
0.75000000,0.03750000,0.00441325,0.03394693,2.00000000
0.75000000,0.05000000,0.00453343,0.03430438,2.00000000
0.75000000,0.06250000,0.00465092,0.03465471,2.00000000
0.75000000,0.07500000,0.00476542,0.03499732,2.00000000
0.75000000,0.08750000,0.00487663,0.03533159,2.00000000
0.75000000,0.10000000,0.00498424,0.03565693,2.00000000
0.75000000,0.11250000,0.00508796,0.03597276,2.00000000
0.75000000,0.12500000,0.00518752,0.03627851,2.00000000
0.75000000,0.13750000,0.00528264,0.03657364,2.00000000
0.75000000,0.15000000,0.00537305,0.03685762,2.00000000
0.75000000,0.16250000,0.00545849,0.03712994,2.00000000
0.75000000,0.17500000,0.00553873,0.03739014,2.00000000
0.75000000,0.18750000,0.00561355,0.03763776,2.00000000
0.75000000,0.20000000,0.00568271,0.03787239,2.00000000
0.75000000,0.21250000,0.00574604,0.03809364,2.00000000
0.75000000,0.22500000,0.00580334,0.03830116,2.00000000
0.75000000,0.23750000,0.00585447,0.03849463,2.00000000
0.75000000,0.25000000,0.00589926,0.03867378,2.00000000
0.75000000,0.26250000,0.00593761,0.03883835,2.00000000
0.75000000,0.27500000,0.00596940,0.03898816,2.00000000
0.75000000,0.28750000,0.00599456,0.03912303,2.00000000
0.75000000,0.30000000,0.00601302,0.03924286,2.00000000
0.75000000,0.31250000,0.00602474,0.03934755,2.00000000
0.75000000,0.32500000,0.00602970,0.03943706,2.00000000
