rho,z,V,E_magnitud,epsilon,capa
1.36000000,1.72000000,0.15979899,0.65649466,2.00000000,2
1.36000000,1.74000000,0.14875012,0.64679880,2.00000000,2
1.36000000,1.76000000,0.13761738,0.63761956,2.00000000,2
1.36000000,1.78000000,0.12640823,0.62899719,2.00000000,2
1.36000000,1.80000000,0.11512990,0.62097082,2.00000000,2
1.36000000,1.82000000,0.10378941,0.61357819,2.00000000,2
1.36000000,1.84000000,0.09239357,0.60685521,2.00000000,2
1.36000000,1.86000000,0.08094902,0.60083561,2.00000000,2
1.36000000,1.88000000,0.06946222,0.59555049,2.00000000,2
1.36000000,1.90000000,0.05793949,0.59102792,2.00000000,2
1.36000000,1.92000000,0.04638700,0.58729248,2.00000000,2
1.36000000,1.94000000,0.03481085,0.58436494,2.00000000,2
1.36000000,1.96000000,0.02321702,0.58226183,2.00000000,2
1.36000000,1.98000000,0.01161144,0.58099519,2.00000000,2
1.36000000,2.00000000,0.00000000,0.58099519,2.00000000,2
1.38000000,-2.00000000,0.00000000,0.06340286,3.00000000,0
1.38000000,-1.98000000,0.00126694,0.06340286,3.00000000,0
1.38000000,-1.96000000,0.00253503,0.06357051,3.00000000,0
1.38000000,-1.94000000,0.00380541,0.06384939,3.00000000,0
1.38000000,-1.92000000,0.00507923,0.06423908,3.00000000,0
1.38000000,-1.90000000,0.00635764,0.06473905,3.00000000,0
1.38000000,-1.88000000,0.00764180,0.06534863,3.00000000,0
1.38000000,-1.86000000,0.00893286,0.06606707,3.00000000,0
1.38000000,-1.84000000,0.01023198,0.06689352,3.00000000,0
1.38000000,-1.82000000,0.01154035,0.06782712,3.00000000,0
1.38000000,-1.80000000,0.01285914,0.06886698,3.00000000,0
1.38000000,-1.78000000,0.01418955,0.07001223,3.00000000,0
1.38000000,-1.76000000,0.01553277,0.07126206,3.00000000,0
1.38000000,-1.74000000,0.01689002,0.07261570,3.00000000,0
1.38000000,-1.72000000,0.01826253,0.07407250,3.00000000,0
1.38000000,-1.70000000,0.01965154,0.07563190,3.00000000,0
1.38000000,-1.68000000,0.02105829,0.07729351,3.00000000,0
1.38000000,-1.66000000,0.02248406,0.07905705,3.00000000,0
1.38000000,-1.64000000,0.02393013,0.08092243,3.00000000,0
1.38000000,-1.62000000,0.02539779,0.08288970,3.00000000,0
1.38000000,-1.60000000,0.02688837,0.08495911,3.00000000,0
1.38000000,-1.58000000,0.02840320,0.08713108,3.00000000,0
1.38000000,-1.56000000,0.02994362,0.08940621,3.00000000,0
1.38000000,-1.54000000,0.03151101,0.09178529,3.00000000,0
1.38000000,-1.52000000,0.03310674,0.09426927,3.00000000,0
1.38000000,-1.50000000,0.03473223,0.09685930,3.00000000,0
1.38000000,-1.48000000,0.03638888,0.09955667,3.00000000,0
1.38000000,-1.46000000,0.03807813,0.10236287,3.00000000,0
1.38000000,-1.44000000,0.03980143,0.10527950,3.00000000,0
1.38000000,-1.42000000,0.04156026,0.10830836,3.00000000,0
1.38000000,-1.40000000,0.04335610,0.11145135,3.00000000,0
1.38000000,-1.38000000,0.04519044,0.11471050,3.00000000,0
1.38000000,-1.36000000,0.04706478,0.11808798,3.00000000,0
1.38000000,-1.34000000,0.04898066,0.12158606,3.00000000,0
1.38000000,-1.32000000,0.05093960,0.12520708,3.00000000,0
1.38000000,-1.30000000,0.05294313,0.12895349,3.00000000,0
1.38000000,-1.28000000,0.05499280,0.13282779,3.00000000,0
1.38000000,-1.26000000,0.05709016,0.13683255,3.00000000,0
1.38000000,-1.24000000,0.05923675,0.14097037,3.00000000,0
1.38000000,-1.22000000,0.06143411,0.14524388,3.00000000,0
1.38000000,-1.20000000,0.06368380,0.14965572,3.00000000,0
1.38000000,-1.18000000,0.06598732,0.15420853,3.00000000,0
1.38000000,-1.16000000,0.06834622,0.15890492,3.00000000,0
1.38000000,-1.14000000,0.07076198,0.16374750,3.00000000,0
1.38000000,-1.12000000,0.07323609,0.16873880,3.00000000,0
1.38000000,-1.10000000,0.07577002,0.17388130,3.00000000,0
1.38000000,-1.08000000,0.07836519,0.17917739,3.00000000,0
1.38000000,-1.06000000,0.08102301,0.18462940,3.00000000,0
1.38000000,-1.04000000,0.08374485,0.19023952,3.00000000,0
1.38000000,-1.02000000,0.08653202,0.19600985,3.00000000,0
1.38000000,-1.00000000,0.08938581,0.20194234,3.00000000,0
1.38000000,-0.98000000,0.09230744,0.20803882,3.00000000,0
1.38000000,-0.96000000,0.09529808,0.21430095,3.00000000,0
1.38000000,-0.94000000,0.09835886,0.22073023,3.00000000,0
1.38000000,-0.92000000,0.10149082,0.22732800,3.00000000,0
1.38000000,-0.90000000,0.10469494,0.23409543,3.00000000,0
1.38000000,-0.88000000,0.10797213,0.24103349,3.00000000,0
1.38000000,-0.86000000,0.11132322,0.24814298,3.00000000,0
1.38000000,-0.84000000,0.11474897,0.25542450,3.00000000,0
1.38000000,-0.82000000,0.11825004,0.26287846,3.00000000,0
1.38000000,-0.80000000,0.12182700,0.27050508,3.00000000,0
1.38000000,-0.78000000,0.12548034,0.27830439,3.00000000,0
1.38000000,-0.76000000,0.12921045,0.28627623,3.00000000,0
1.38000000,-0.74000000,0.13301761,0.29442024,3.00000000,0
1.38000000,-0.72000000,0.13690202,0.30273587,3.00000000,0
1.38000000,-0.70000000,0.14086375,0.31122242,3.00000000,0
1.38000000,-0.68000000,0.14490279,0.31987897,3.00000000,0
1.38000000,-0.66000000,0.14901899,0.32870443,3.00000000,0
1.38000000,-0.64000000,0.15321212,0.33769757,3.00000000,0
1.38000000,-0.62000000,0.15748181,0.34685695,3.00000000,0
1.38000000,-0.60000000,0.16182758,0.35618098,3.00000000,0
1.38000000,-0.58000000,0.16624884,0.36566791,3.00000000,0
1.38000000,-0.56000000,0.17074488,0.37531582,3.00000000,0
1.38000000,-0.54000000,0.17531486,0.38512264,3.00000000,0
1.38000000,-0.52000000,0.17995782,0.39508614,3.00000000,0
1.38000000,-0.50000000,0.18467266,0.36691155,8.00000000,1
1.38000000,-0.48000000,0.18651153,0.34518470,8.00000000,1
1.38000000,-0.46000000,0.18842048,0.35011547,8.00000000,1
1.38000000,-0.44000000,0.19039879,0.35524498,8.00000000,1
1.38000000,-0.42000000,0.19244562,0.36056802,8.00000000,1
1.38000000,-0.40000000,0.19455996,0.36607911,8.00000000,1
1.38000000,-0.38000000,0.19674070,0.37177262,8.00000000,1
1.38000000,-0.36000000,0.19898658,0.37764272,8.00000000,1
1.38000000,-0.34000000,0.20129619,0.38368340,8.00000000,1
1.38000000,-0.32000000,0.20366798,0.38988850,8.00000000,1
1.38000000,-0.30000000,0.20610027,0.39625168,8.00000000,1
1.38000000,-0.28000000,0.20859121,0.40276645,8.00000000,1
1.38000000,-0.26000000,0.21113883,0.40942613,8.00000000,1
1.38000000,-0.24000000,0.21374099,0.41622388,8.00000000,1
1.38000000,-0.22000000,0.21639539,0.42315270,8.00000000,1
1.38000000,-0.20000000,0.21909958,0.43020535,8.00000000,1
1.38000000,-0.18000000,0.22185097,0.43737442,8.00000000,1
1.38000000,-0.16000000,0.22464677,0.44465229,8.00000000,1
1.38000000,-0.14000000,0.22748407,0.45203109,8.00000000,1
1.38000000,-0.12000000,0.23035975,0.45950273,8.00000000,1
1.38000000,-0.10000000,0.23327056,0.46705883,8.00000000,1
1.38000000,-0.08000000,0.23621307,0.47469079,8.00000000,1
1.38000000,-0.06000000,0.23918368,0.48238970,8.00000000,1
1.38000000,-0.04000000,0.24217860,0.49014635,8.00000000,1
1.38000000,-0.02000000,0.24519391,0.49795125,8.00000000,1
1.38000000,0.00000000,0.24822549,0.50579459,8.00000000,1
1.38000000,0.02000000,0.25126907,0.51366622,8.00000000,1
1.38000000,0.04000000,0.25432019,0.52155567,8.00000000,1
1.38000000,0.06000000,0.25737425,0.52945217,8.00000000,1
1.38000000,0.08000000,0.26042648,0.53734457,8.00000000,1
1.38000000,0.10000000,0.26347197,0.54522142,8.00000000,1
1.38000000,0.12000000,0.26650563,0.55307092,8.00000000,1
1.38000000,0.14000000,0.26952225,0.56088097,8.00000000,1
1.38000000,0.16000000,0.27251647,0.56863914,8.00000000,1
1.38000000,0.18000000,0.27548281,0.57633271,8.00000000,1
1.38000000,0.20000000,0.27841567,0.58394867,8.00000000,1
1.38000000,0.22000000,0.28130935,0.59147376,8.00000000,1
1.38000000,0.24000000,0.28415803,0.59889447,8.00000000,1
1.38000000,0.26000000,0.28695584,0.60619708,8.00000000,1
1.38000000,0.28000000,0.28969682,0.61336768,8.00000000,1
1.38000000,0.30000000,0.29237497,0.62039223,8.00000000,1
1.38000000,0.32000000,0.29498424,0.62725657,8.00000000,1
1.38000000,0.34000000,0.29751857,0.63394648,8.00000000,1
1.38000000,0.36000000,0.29997190,0.64044772,8.00000000,1
1.38000000,0.38000000,0.30233820,0.64674605,8.00000000,1
1.38000000,0.40000000,0.30461147,0.65282735,8.00000000,1
1.38000000,0.42000000,0.30678577,0.65867759,8.00000000,1
1.38000000,0.44000000,0.30885525,0.66428296,8.00000000,1
1.38000000,0.46000000,0.31081418,0.66962986,8.00000000,1
1.38000000,0.48000000,0.31265693,0.67470503,8.00000000,1
1.38000000,0.50000000,0.31437805,0.70694319,2.00000000,2
1.38000000,0.52000000,0.32113505,0.77258379,2.00000000,2
1.38000000,0.54000000,0.32774421,0.78894311,2.00000000,2
1.38000000,0.56000000,0.33418488,0.80478149,2.00000000,2
1.38000000,0.58000000,0.34043681,0.82006461,2.00000000,2
1.38000000,0.60000000,0.34648022,0.83475934,2.00000000,2
1.38000000,0.62000000,0.35229589,0.84883391,2.00000000,2
1.38000000,0.64000000,0.35786523,0.86225806,2.00000000,2
1.38000000,0.66000000,0.36317039,0.87500327,2.00000000,2
1.38000000,0.68000000,0.36819429,0.88704283,2.00000000,2
1.38000000,0.70000000,0.37292075,0.89835208,2.00000000,2
1.38000000,0.72000000,0.37733448,0.90890846,2.00000000,2
1.38000000,0.74000000,0.38142122,0.91869169,2.00000000,2
1.38000000,0.76000000,0.38516771,0.92768382,2.00000000,2
1.38000000,0.78000000,0.38856179,0.93586936,2.00000000,2
1.38000000,0.80000000,0.39159243,0.94323535,2.00000000,2
1.38000000,0.82000000,0.39424973,0.94977140,2.00000000,2
1.38000000,0.84000000,0.39652495,0.95546973,2.00000000,2
1.38000000,0.86000000,0.39841057,0.96032519,2.00000000,2
1.38000000,0.88000000,0.39990024,0.96433530,2.00000000,2
1.38000000,0.90000000,0.40098878,0.96750017,2.00000000,2
1.38000000,0.92000000,0.40167223,0.96982256,2.00000000,2
1.38000000,0.94000000,0.40194776,0.97130776,2.00000000,2
1.38000000,0.96000000,0.40181372,0.97196359,2.00000000,2
1.38000000,0.98000000,0.40126955,0.97180029,2.00000000,2
1.38000000,1.00000000,0.40031577,0.97083049,2.00000000,2
1.38000000,1.02000000,0.39895398,0.96906904,2.00000000,2
1.38000000,1.04000000,0.39718674,0.96653300,2.00000000,2
1.38000000,1.06000000,0.39501758,0.96324148,2.00000000,2
1.38000000,1.08000000,0.39245093,0.95921553,2.00000000,2
1.38000000,1.10000000,0.38949207,0.95447802,2.00000000,2
1.38000000,1.12000000,0.38614705,0.94905355,2.00000000,2
1.38000000,1.14000000,0.38242269,0.94296829,2.00000000,2
1.38000000,1.16000000,0.37832643,0.93624988,2.00000000,2
1.38000000,1.18000000,0.37386635,0.92892728,2.00000000,2
1.38000000,1.20000000,0.36905107,0.92103069,2.00000000,2
1.38000000,1.22000000,0.36388968,0.91259143,2.00000000,2
1.38000000,1.24000000,0.35839172,0.90364179,2.00000000,2
1.38000000,1.26000000,0.35256708,0.89421497,2.00000000,2
1.38000000,1.28000000,0.34642596,0.88434499,2.00000000,2
1.38000000,1.30000000,0.33997881,0.87406656,2.00000000,2
1.38000000,1.32000000,0.33323627,0.86341504,2.00000000,2
1.38000000,1.34000000,0.32620914,0.85242635,2.00000000,2
1.38000000,1.36000000,0.31890832,0.84113693,2.00000000,2
1.38000000,1.38000000,0.31134475,0.82958368,2.00000000,2
1.38000000,1.40000000,0.30352938,0.81780390,2.00000000,2
1.38000000,1.42000000,0.29547314,0.80583532,2.00000000,2
1.38000000,1.44000000,0.28718690,0.79371600,2.00000000,2
1.38000000,1.46000000,0.27868140,0.78148437,2.00000000,2
1.38000000,1.48000000,0.26996729,0.76917924,2.00000000,2
1.38000000,1.50000000,0.26105504,0.75683972,2.00000000,2
1.38000000,1.52000000,0.25195495,0.74450533,2.00000000,2
1.38000000,1.54000000,0.24267714,0.73221591,2.00000000,2
1.38000000,1.56000000,0.23323150,0.72001170,2.00000000,2
1.38000000,1.58000000,0.22362769,0.70793331,2.00000000,2
1.38000000,1.60000000,0.21387514,0.69602172,2.00000000,2
1.38000000,1.62000000,0.20398304,0.68431825,2.00000000,2
1.38000000,1.64000000,0.19396032,0.67286458,2.00000000,2
1.38000000,1.66000000,0.18381567,0.66170266,2.00000000,2
1.38000000,1.68000000,0.17355753,0.65087464,2.00000000,2
1.38000000,1.70000000,0.16319406,0.64042281,2.00000000,2
1.38000000,1.72000000,0.15273321,0.63038941,2.00000000,2
1.38000000,1.74000000,0.14218268,0.62081649,2.00000000,2
1.38000000,1.76000000,0.13154993,0.61174568,2.00000000,2
1.38000000,1.78000000,0.12084221,0.60321796,2.00000000,2
1.38000000,1.80000000,0.11006655,0.59527328,2.00000000,2
1.38000000,1.82000000,0.09922979,0.58795028,2.00000000,2
1.38000000,1.84000000,0.08833858,0.58128586,2.00000000,2
1.38000000,1.86000000,0.07739942,0.57531476,2.00000000,2
1.38000000,1.88000000,0.06641864,0.57006911,2.00000000,2
1.38000000,1.90000000,0.05540243,0.56557795,2.00000000,2
1.38000000,1.92000000,0.04435689,0.56186680,2.00000000,2
1.38000000,1.94000000,0.03328800,0.55895723,2.00000000,2
1.38000000,1.96000000,0.02220166,0.55686644,2.00000000,2
1.38000000,1.98000000,0.01110373,0.55560698,2.00000000,2
1.38000000,2.00000000,0.00000000,0.55560698,2.00000000,2
1.40000000,-2.00000000,0.00000000,0.06153120,3.00000000,0
1.40000000,-1.98000000,0.00122949,0.06153120,3.00000000,0
1.40000000,-1.96000000,0.00246009,0.06170125,3.00000000,0
1.40000000,-1.94000000,0.00369291,0.06198409,3.00000000,0
1.40000000,-1.92000000,0.00492907,0.06237923,3.00000000,0
1.40000000,-1.90000000,0.00616967,0.06288601,3.00000000,0
1.40000000,-1.88000000,0.00741583,0.06350366,3.00000000,0
1.40000000,-1.86000000,0.00866866,0.06423126,3.00000000,0
1.40000000,-1.84000000,0.00992931,0.06506781,3.00000000,0
1.40000000,-1.82000000,0.01119890,0.06601226,3.00000000,0
1.40000000,-1.80000000,0.01247858,0.06706355,3.00000000,0
1.40000000,-1.78000000,0.01376950,0.06822060,3.00000000,0
1.40000000,-1.76000000,0.01507281,0.06948241,3.00000000,0
1.40000000,-1.74000000,0.01638970,0.07084802,3.00000000,0
1.40000000,-1.72000000,0.01772134,0.07231658,3.00000000,0
1.40000000,-1.70000000,0.01906892,0.07388737,3.00000000,0
1.40000000,-1.68000000,0.02043367,0.07555979,3.00000000,0
1.40000000,-1.66000000,0.02181679,0.07733341,3.00000000,0
1.40000000,-1.64000000,0.02321953,0.07920796,3.00000000,0
1.40000000,-1.62000000,0.02464313,0.08118334,3.00000000,0
1.40000000,-1.60000000,0.02608885,0.08325964,3.00000000,0
1.40000000,-1.58000000,0.02755799,0.08543714,3.00000000,0
1.40000000,-1.56000000,0.02905183,0.08771629,3.00000000,0
1.40000000,-1.54000000,0.03057168,0.09009774,3.00000000,0
1.40000000,-1.52000000,0.03211887,0.09258232,3.00000000,0
1.40000000,-1.50000000,0.03369475,0.09517103,3.00000000,0
1.40000000,-1.48000000,0.03530067,0.09786505,3.00000000,0
1.40000000,-1.46000000,0.03693800,0.10066571,3.00000000,0
1.40000000,-1.44000000,0.03860813,0.10357453,3.00000000,0
1.40000000,-1.42000000,0.04031246,0.10659313,3.00000000,0
1.40000000,-1.40000000,0.04205240,0.10972331,3.00000000,0
1.40000000,-1.38000000,0.04382938,0.11296697,3.00000000,0
1.40000000,-1.36000000,0.04564483,0.11632614,3.00000000,0
1.40000000,-1.34000000,0.04750020,0.11980295,3.00000000,0
1.40000000,-1.32000000,0.04939693,0.12339962,3.00000000,0
1.40000000,-1.30000000,0.05133650,0.12711846,3.00000000,0
1.40000000,-1.28000000,0.05332034,0.13096183,3.00000000,0
1.40000000,-1.26000000,0.05534994,0.13493216,3.00000000,0
1.40000000,-1.24000000,0.05742675,0.13903192,3.00000000,0
1.40000000,-1.22000000,0.05955223,0.14326359,3.00000000,0
1.40000000,-1.20000000,0.06172783,0.14762967,3.00000000,0
1.40000000,-1.18000000,0.06395500,0.15213268,3.00000000,0
1.40000000,-1.16000000,0.06623515,0.15677509,3.00000000,0
1.40000000,-1.14000000,0.06856972,0.16155937,3.00000000,0
1.40000000,-1.12000000,0.07096008,0.16648791,3.00000000,0
1.40000000,-1.10000000,0.07340762,0.17156309,3.00000000,0
1.40000000,-1.08000000,0.07591367,0.17678717,3.00000000,0
1.40000000,-1.06000000,0.07847954,0.18216236,3.00000000,0
1.40000000,-1.04000000,0.08110651,0.18769075,3.00000000,0
1.40000000,-1.02000000,0.08379581,0.19337434,3.00000000,0
1.40000000,-1.00000000,0.08654865,0.19921498,3.00000000,0
1.40000000,-0.98000000,0.08936615,0.20521442,3.00000000,0
1.40000000,-0.96000000,0.09224941,0.21137424,3.00000000,0
1.40000000,-0.94000000,0.09519947,0.21769589,3.00000000,0
1.40000000,-0.92000000,0.09821730,0.22418064,3.00000000,0
1.40000000,-0.90000000,0.10130380,0.23082961,3.00000000,0
1.40000000,-0.88000000,0.10445981,0.23764374,3.00000000,0
1.40000000,-0.86000000,0.10768610,0.24462380,3.00000000,0
1.40000000,-0.84000000,0.11098336,0.25177036,3.00000000,0
1.40000000,-0.82000000,0.11435218,0.25908383,3.00000000,0
1.40000000,-0.80000000,0.11779310,0.26656442,3.00000000,0
1.40000000,-0.78000000,0.12130654,0.27421216,3.00000000,0
1.40000000,-0.76000000,0.12489284,0.28202688,3.00000000,0
1.40000000,-0.74000000,0.12855227,0.29000826,3.00000000,0
1.40000000,-0.72000000,0.13228496,0.29815576,3.00000000,0
1.40000000,-0.70000000,0.13609097,0.30646866,3.00000000,0
1.40000000,-0.68000000,0.13997025,0.31494610,3.00000000,0
1.40000000,-0.66000000,0.14392264,0.32358699,3.00000000,0
1.40000000,-0.64000000,0.14794788,0.33239010,3.00000000,0
1.40000000,-0.62000000,0.15204561,0.34135402,3.00000000,0
1.40000000,-0.60000000,0.15621533,0.35047718,3.00000000,0
1.40000000,-0.58000000,0.16045646,0.35975781,3.00000000,0
1.40000000,-0.56000000,0.16476827,0.36919400,3.00000000,0
1.40000000,-0.54000000,0.16914995,0.37878368,3.00000000,0
1.40000000,-0.52000000,0.17360054,0.38852457,3.00000000,0
1.40000000,-0.50000000,0.17811898,0.36274461,8.00000000,1
1.40000000,-0.48000000,0.17988016,0.34280231,8.00000000,1
1.40000000,-0.46000000,0.18170742,0.34756618,8.00000000,1
1.40000000,-0.44000000,0.18360005,0.35251968,8.00000000,1
1.40000000,-0.42000000,0.18555722,0.35765791,8.00000000,1
1.40000000,-0.40000000,0.18757797,0.36297571,8.00000000,1
1.40000000,-0.38000000,0.18966121,0.36846774,8.00000000,1
1.40000000,-0.36000000,0.19180571,0.37412843,8.00000000,1
1.40000000,-0.34000000,0.19401012,0.37995206,8.00000000,1
1.40000000,-0.32000000,0.19627293,0.38593271,8.00000000,1
1.40000000,-0.30000000,0.19859252,0.39206426,8.00000000,1
1.40000000,-0.28000000,0.20096711,0.39834046,8.00000000,1
1.40000000,-0.26000000,0.20339477,0.40475484,8.00000000,1
1.40000000,-0.24000000,0.20587346,0.41130075,8.00000000,1
1.40000000,-0.22000000,0.20840095,0.41797139,8.00000000,1
1.40000000,-0.20000000,0.21097489,0.42475971,8.00000000,1
1.40000000,-0.18000000,0.21359278,0.43165848,8.00000000,1
1.40000000,-0.16000000,0.21625194,0.43866026,8.00000000,1
1.40000000,-0.14000000,0.21894957,0.44575736,8.00000000,1
1.40000000,-0.12000000,0.22168269,0.45294189,8.00000000,1
1.40000000,-0.10000000,0.22444816,0.46020566,8.00000000,1
1.40000000,-0.08000000,0.22724272,0.46754027,8.00000000,1
1.40000000,-0.06000000,0.23006290,0.47493702,8.00000000,1
1.40000000,-0.04000000,0.23290511,0.48238695,8.00000000,1
1.40000000,-0.02000000,0.23576558,0.48988078,8.00000000,1
1.40000000,0.00000000,0.23864038,0.49740898,8.00000000,1
1.40000000,0.02000000,0.24152546,0.50496169,8.00000000,1
1.40000000,0.04000000,0.24441657,0.51252874,8.00000000,1
1.40000000,0.06000000,0.24730933,0.52009967,8.00000000,1
1.40000000,0.08000000,0.25019922,0.52766371,8.00000000,1
1.40000000,0.10000000,0.25308157,0.53520978,8.00000000,1
1.40000000,0.12000000,0.25595156,0.54272649,8.00000000,1
1.40000000,0.14000000,0.25880427,0.55020219,8.00000000,1
1.40000000,0.16000000,0.26163462,0.55762491,8.00000000,1
1.40000000,0.18000000,0.26443745,0.56498243,8.00000000,1
1.40000000,0.20000000,0.26720746,0.57226227,8.00000000,1
1.40000000,0.22000000,0.26993928,0.57945174,8.00000000,1
1.40000000,0.24000000,0.27262744,0.58653791,8.00000000,1
1.40000000,0.26000000,0.27526641,0.59350769,8.00000000,1
1.40000000,0.28000000,0.27785060,0.60034782,8.00000000,1
1.40000000,0.30000000,0.28037435,0.60704493,8.00000000,1
1.40000000,0.32000000,0.28283202,0.61358557,8.00000000,1
1.40000000,0.34000000,0.28521792,0.61995623,8.00000000,1
1.40000000,0.36000000,0.28752638,0.62614340,8.00000000,1
1.40000000,0.38000000,0.28975175,0.63213362,8.00000000,1
1.40000000,0.40000000,0.29188843,0.63791352,8.00000000,1
1.40000000,0.42000000,0.29393088,0.64346986,8.00000000,1
1.40000000,0.44000000,0.29587363,0.64878960,8.00000000,1
1.40000000,0.46000000,0.29771134,0.65385994,8.00000000,1
1.40000000,0.48000000,0.29943877,0.65866838,8.00000000,1
1.40000000,0.50000000,0.30105085,0.68790574,2.00000000,2
1.40000000,0.52000000,0.30737831,0.74806315,2.00000000,2
1.40000000,0.54000000,0.31356602,0.76366556,2.00000000,2
1.40000000,0.56000000,0.31959478,0.77877125,2.00000000,2
1.40000000,0.58000000,0.32544574,0.79334767,2.00000000,2
1.40000000,0.60000000,0.33110049,0.80736342,2.00000000,2
1.40000000,0.62000000,0.33654113,0.82078836,2.00000000,2
1.40000000,0.64000000,0.34175037,0.83359379,2.00000000,2
1.40000000,0.66000000,0.34671156,0.84575262,2.00000000,2
1.40000000,0.68000000,0.35140879,0.85723947,2.00000000,2
1.40000000,0.70000000,0.35582694,0.86803084,2.00000000,2
1.40000000,0.72000000,0.35995176,0.87810523,2.00000000,2
1.40000000,0.74000000,0.36376990,0.88744321,2.00000000,2
1.40000000,0.76000000,0.36726894,0.89602757,2.00000000,2
1.40000000,0.78000000,0.37043749,0.90384337,2.00000000,2
1.40000000,0.80000000,0.37326516,0.91087800,2.00000000,2
1.40000000,0.82000000,0.37574262,0.91712127,2.00000000,2
1.40000000,0.84000000,0.37786162,0.92256541,2.00000000,2
1.40000000,0.86000000,0.37961500,0.92720512,2.00000000,2
1.40000000,0.88000000,0.38099668,0.93103755,2.00000000,2
1.40000000,0.90000000,0.38200171,0.93406231,2.00000000,2
1.40000000,0.92000000,0.38262619,0.93628147,2.00000000,2
1.40000000,0.94000000,0.38286731,0.93769946,2.00000000,2
1.40000000,0.96000000,0.38272333,0.93832309,2.00000000,2
1.40000000,0.98000000,0.38219353,0.93816146,2.00000000,2
1.40000000,1.00000000,0.38127819,0.93722589,2.00000000,2
1.40000000,1.02000000,0.37997857,0.93552984,2.00000000,2
1.40000000,1.04000000,0.37829686,0.93308881,2.00000000,2
1.40000000,1.06000000,0.37623612,0.92992028,2.00000000,2
1.40000000,1.08000000,0.37380028,0.92604358,2.00000000,2
1.40000000,1.10000000,0.37099404,0.92147978,2.00000000,2
1.40000000,1.12000000,0.36782283,0.91625161,2.00000000,2
1.40000000,1.14000000,0.36429281,0.91038331,2.00000000,2
1.40000000,1.16000000,0.36041073,0.90390057,2.00000000,2
1.40000000,1.18000000,0.35618394,0.89683038,2.00000000,2
1.40000000,1.20000000,0.35162030,0.88920092,2.00000000,2
1.40000000,1.22000000,0.34672814,0.88104152,2.00000000,2
1.40000000,1.24000000,0.34151620,0.87238247,2.00000000,2
1.40000000,1.26000000,0.33599359,0.86325500,2.00000000,2
1.40000000,1.28000000,0.33016969,0.85369119,2.00000000,2
1.40000000,1.30000000,0.32405417,0.84372383,2.00000000,2
1.40000000,1.32000000,0.31765687,0.83338643,2.00000000,2
1.40000000,1.34000000,0.31098782,0.82271310,2.00000000,2
1.40000000,1.36000000,0.30405711,0.81173855,2.00000000,2
1.40000000,1.38000000,0.29687496,0.80049798,2.00000000,2
1.40000000,1.40000000,0.28945156,0.78902712,2.00000000,2
1.40000000,1.42000000,0.28179713,0.77736216,2.00000000,2
1.40000000,1.44000000,0.27392183,0.76553974,2.00000000,2
1.40000000,1.46000000,0.26583576,0.75359697,2.00000000,2
1.40000000,1.48000000,0.25754890,0.74157138,2.00000000,2
1.40000000,1.50000000,0.24907112,0.72950100,2.00000000,2
1.40000000,1.52000000,0.24041213,0.71742427,2.00000000,2
1.40000000,1.54000000,0.23158149,0.70538016,2.00000000,2
1.40000000,1.56000000,0.22258856,0.69340809,2.00000000,2
1.40000000,1.58000000,0.21344251,0.68154802,2.00000000,2
1.40000000,1.60000000,0.20415230,0.66984038,2.00000000,2
1.40000000,1.62000000,0.19472669,0.65832611,2.00000000,2
1.40000000,1.64000000,0.18517419,0.64704662,2.00000000,2
1.40000000,1.66000000,0.17550312,0.63604375,2.00000000,2
1.40000000,1.68000000,0.16572155,0.62535971,2.00000000,2
1.40000000,1.70000000,0.15583735,0.61503695,2.00000000,2
1.40000000,1.72000000,0.14585814,0.60511809,2.00000000,2
1.40000000,1.74000000,0.13579136,0.59564567,2.00000000,2
1.40000000,1.76000000,0.12564422,0.58666197,2.00000000,2
1.40000000,1.78000000,0.11542372,0.57820873,2.00000000,2
1.40000000,1.80000000,0.10513671,0.57032683,2.00000000,2
1.40000000,1.82000000,0.09478983,0.56305590,2.00000000,2
1.40000000,1.84000000,0.08438955,0.55643393,2.00000000,2
1.40000000,1.86000000,0.07394222,0.55049675,2.00000000,2
1.40000000,1.88000000,0.06345401,0.54527764,2.00000000,2
1.40000000,1.90000000,0.05293101,0.54080673,2.00000000,2
1.40000000,1.92000000,0.04237917,0.53711057,2.00000000,2
1.40000000,1.94000000,0.03180438,0.53421163,2.00000000,2
1.40000000,1.96000000,0.02121242,0.53212786,2.00000000,2
1.40000000,1.98000000,0.01060906,0.53087238,2.00000000,2
1.40000000,2.00000000,0.00000000,0.53087238,2.00000000,2
1.42000000,-2.00000000,0.00000000,0.05963129,3.00000000,0
1.42000000,-1.98000000,0.00119147,0.05963129,3.00000000,0
1.42000000,-1.96000000,0.00238402,0.05980394,3.00000000,0
1.42000000,-1.94000000,0.00357872,0.06009105,3.00000000,0
1.42000000,-1.92000000,0.00477664,0.06049206,3.00000000,0
1.42000000,-1.90000000,0.00597885,0.06100619,3.00000000,0
1.42000000,-1.88000000,0.00718644,0.06163252,3.00000000,0
1.42000000,-1.86000000,0.00840048,0.06236997,3.00000000,0
1.42000000,-1.84000000,0.00962207,0.06321737,3.00000000,0
1.42000000,-1.82000000,0.01085230,0.06417345,3.00000000,0
1.42000000,-1.80000000,0.01209228,0.06523696,3.00000000,0
1.42000000,-1.78000000,0.01334312,0.06640661,3.00000000,0
1.42000000,-1.76000000,0.01460593,0.06768119,3.00000000,0
